stride,offset,query_index,sequence_id,sample_id,appearances
1,0,23817,seq0086,seq0086_g000017,8
1,0,23818,seq0086,seq0086_g000018,8
1,0,23819,seq0086,seq0086_g000019,8
1,0,23820,seq0086,seq0086_g000020,8
1,0,23821,seq0086,seq0086_g000021,8
1,0,23822,seq0086,seq0086_g000022,8
1,0,23823,seq0086,seq0086_g000023,8
1,0,23824,seq0086,seq0086_g000024,8
1,0,23825,seq0086,seq0086_g000025,8
1,0,23826,seq0086,seq0086_g000026,8
1,0,23827,seq0086,seq0086_g000027,8
1,0,23828,seq0086,seq0086_g000028,8
1,0,23829,seq0086,seq0086_g000029,8
1,0,23830,seq0086,seq0086_g000030,8
1,0,23831,seq0086,seq0086_g000031,8
1,0,23832,seq0086,seq0086_g000032,8
1,0,23833,seq0086,seq0086_g000033,8
1,0,23834,seq0086,seq0086_g000034,8
1,0,23835,seq0086,seq0086_g000035,8
1,0,23836,seq0086,seq0086_g000036,8
1,0,23837,seq0086,seq0086_g000037,8
1,0,23838,seq0086,seq0086_g000038,8
1,0,23839,seq0086,seq0086_g000039,8
1,0,23840,seq0086,seq0086_g000040,8
1,0,23841,seq0086,seq0086_g000041,8
1,0,23842,seq0086,seq0086_g000042,8
1,0,23843,seq0086,seq0086_g000043,8
1,0,23844,seq0086,seq0086_g000044,8
1,0,23845,seq0086,seq0086_g000045,8
1,0,23846,seq0086,seq0086_g000046,8
1,0,23847,seq0086,seq0086_g000047,8
1,0,23848,seq0086,seq0086_g000048,8
1,0,23849,seq0086,seq0086_g000049,8
1,0,23850,seq0086,seq0086_g000050,8
1,0,23851,seq0086,seq0086_g000051,8
1,0,23852,seq0086,seq0086_g000052,8
1,0,23853,seq0086,seq0086_g000053,8
1,0,23854,seq0086,seq0086_g000054,8
1,0,23855,seq0086,seq0086_g000055,8
1,0,23856,seq0086,seq0086_g000056,8
1,0,23857,seq0086,seq0086_g000057,8
1,0,23858,seq0086,seq0086_g000058,8
1,0,23859,seq0086,seq0086_g000059,8
1,0,23860,seq0086,seq0086_g000060,8
1,0,23861,seq0086,seq0086_g000061,8
1,0,23862,seq0086,seq0086_g000062,8
1,0,23863,seq0086,seq0086_g000063,8
1,0,23864,seq0086,seq0086_g000064,8
1,0,23865,seq0086,seq0086_g000065,8
1,0,23866,seq0086,seq0086_g000066,8
1,0,23867,seq0086,seq0086_g000067,8
1,0,23868,seq0086,seq0086_g000068,8
1,0,23869,seq0086,seq0086_g000069,8
1,0,23870,seq0086,seq0086_g000070,8
1,0,23871,seq0086,seq0086_g000071,8
1,0,23872,seq0086,seq0086_g000072,8
1,0,23873,seq0086,seq0086_g000073,8
1,0,23874,seq0086,seq0086_g000074,8
1,0,23875,seq0086,seq0086_g000075,8
1,0,23876,seq0086,seq0086_g000076,8
1,0,23877,seq0086,seq0086_g000077,8
1,0,23878,seq0086,seq0086_g000078,8
1,0,23879,seq0086,seq0086_g000079,8
1,0,23880,seq0086,seq0086_g000080,8
1,0,23881,seq0086,seq0086_g000081,8
1,0,23882,seq0086,seq0086_g000082,8
1,0,23883,seq0086,seq0086_g000083,8
1,0,23884,seq0086,seq0086_g000084,8
1,0,23885,seq0086,seq0086_g000085,8
1,0,23886,seq0086,seq0086_g000086,8
1,0,23887,seq0086,seq0086_g000087,8
1,0,23888,seq0086,seq0086_g000088,8
1,0,23889,seq0086,seq0086_g000089,8
1,0,23890,seq0086,seq0086_g000090,8
1,0,23891,seq0086,seq0086_g000091,8
1,0,23892,seq0086,seq0086_g000092,8
1,0,23893,seq0086,seq0086_g000093,8
1,0,23894,seq0086,seq0086_g000094,8
1,0,23895,seq0086,seq0086_g000095,8
1,0,23896,seq0086,seq0086_g000096,8
1,0,23897,seq0086,seq0086_g000097,8
1,0,23898,seq0086,seq0086_g000098,8
1,0,23899,seq0086,seq0086_g000099,8
1,0,23900,seq0086,seq0086_g000100,8
1,0,23901,seq0086,seq0086_g000101,8
1,0,23902,seq0086,seq0086_g000102,8
1,0,23903,seq0086,seq0086_g000103,8
1,0,23904,seq0086,seq0086_g000104,8
1,0,23905,seq0086,seq0086_g000105,8
1,0,23906,seq0086,seq0086_g000106,8
1,0,23907,seq0086,seq0086_g000107,8
1,0,23908,seq0086,seq0086_g000108,8
1,0,23909,seq0086,seq0086_g000109,8
1,0,23910,seq0086,seq0086_g000110,8
1,0,23911,seq0086,seq0086_g000111,8
1,0,23912,seq0086,seq0086_g000112,8
1,0,23913,seq0086,seq0086_g000113,8
1,0,23914,seq0086,seq0086_g000114,8
1,0,23915,seq0086,seq0086_g000115,8
1,0,23916,seq0086,seq0086_g000116,8
1,0,23917,seq0086,seq0086_g000117,8
1,0,23918,seq0086,seq0086_g000118,8
1,0,23919,seq0086,seq0086_g000119,8
1,0,23920,seq0086,seq0086_g000120,8
1,0,23921,seq0086,seq0086_g000121,8
1,0,23922,seq0086,seq0086_g000122,8
1,0,23923,seq0086,seq0086_g000123,8
1,0,23924,seq0086,seq0086_g000124,8
1,0,23925,seq0086,seq0086_g000125,8
1,0,23926,seq0086,seq0086_g000126,8
1,0,23927,seq0086,seq0086_g000127,8
1,0,23928,seq0086,seq0086_g000128,8
1,0,23929,seq0086,seq0086_g000129,8
1,0,23930,seq0086,seq0086_g000130,8
1,0,23931,seq0086,seq0086_g000131,8
1,0,23932,seq0086,seq0086_g000132,8
1,0,23933,seq0086,seq0086_g000133,8
1,0,23934,seq0086,seq0086_g000134,8
1,0,23935,seq0086,seq0086_g000135,8
1,0,23936,seq0086,seq0086_g000136,8
1,0,23937,seq0086,seq0086_g000137,8
1,0,23938,seq0086,seq0086_g000138,8
1,0,23939,seq0086,seq0086_g000139,8
1,0,23940,seq0086,seq0086_g000140,8
1,0,23941,seq0086,seq0086_g000141,8
1,0,23942,seq0086,seq0086_g000142,8
1,0,23943,seq0086,seq0086_g000143,8
1,0,23944,seq0086,seq0086_g000144,8
1,0,23945,seq0086,seq0086_g000145,8
1,0,23946,seq0086,seq0086_g000146,8
1,0,23947,seq0086,seq0086_g000147,8
1,0,23948,seq0086,seq0086_g000148,8
1,0,23949,seq0086,seq0086_g000149,8
1,0,23950,seq0086,seq0086_g000150,8
1,0,23951,seq0086,seq0086_g000151,8
1,0,23952,seq0086,seq0086_g000152,8
1,0,23953,seq0086,seq0086_g000153,8
1,0,23954,seq0086,seq0086_g000154,8
1,0,23955,seq0086,seq0086_g000155,8
1,0,23956,seq0086,seq0086_g000156,8
1,0,23957,seq0086,seq0086_g000157,8
1,0,23958,seq0086,seq0086_g000158,8
1,0,23959,seq0086,seq0086_g000159,8
1,0,23960,seq0086,seq0086_g000160,8
1,0,23961,seq0086,seq0086_g000161,8
1,0,23962,seq0086,seq0086_g000162,8
1,0,23963,seq0086,seq0086_g000163,8
1,0,23964,seq0086,seq0086_g000164,8
1,0,23965,seq0086,seq0086_g000165,8
1,0,23966,seq0086,seq0086_g000166,8
1,0,23967,seq0086,seq0086_g000167,8
1,0,23968,seq0086,seq0086_g000168,8
1,0,23969,seq0086,seq0086_g000169,8
1,0,23970,seq0086,seq0086_g000170,8
1,0,23971,seq0086,seq0086_g000171,8
1,0,23972,seq0086,seq0086_g000172,8
1,0,23973,seq0086,seq0086_g000173,8
1,0,23974,seq0086,seq0086_g000174,8
1,0,23975,seq0086,seq0086_g000175,8
1,0,23976,seq0086,seq0086_g000176,8
1,0,23977,seq0086,seq0086_g000177,8
1,0,23978,seq0086,seq0086_g000178,8
1,0,23979,seq0086,seq0086_g000179,8
1,0,23980,seq0086,seq0086_g000180,8
1,0,23981,seq0086,seq0086_g000181,8
1,0,23982,seq0086,seq0086_g000182,8
1,0,23983,seq0086,seq0086_g000183,8
1,0,23984,seq0086,seq0086_g000184,8
1,0,23985,seq0086,seq0086_g000185,8
1,0,23986,seq0086,seq0086_g000186,8
1,0,23987,seq0086,seq0086_g000187,8
1,0,23988,seq0086,seq0086_g000188,8
1,0,23989,seq0086,seq0086_g000189,8
1,0,23990,seq0086,seq0086_g000190,8
1,0,23991,seq0086,seq0086_g000191,8
1,0,23992,seq0086,seq0086_g000192,8
1,0,23993,seq0086,seq0086_g000193,8
1,0,23994,seq0086,seq0086_g000194,8
1,0,23995,seq0086,seq0086_g000195,8
1,0,23996,seq0086,seq0086_g000196,8
1,0,23997,seq0086,seq0086_g000197,8
1,0,23998,seq0086,seq0086_g000198,8
1,0,23999,seq0086,seq0086_g000199,8
1,0,24000,seq0086,seq0086_g000200,8
1,0,24001,seq0086,seq0086_g000201,8
1,0,24002,seq0086,seq0086_g000202,8
1,0,24003,seq0086,seq0086_g000203,8
1,0,24004,seq0086,seq0086_g000204,8
1,0,24005,seq0086,seq0086_g000205,8
1,0,24006,seq0086,seq0086_g000206,8
1,0,24007,seq0086,seq0086_g000207,8
1,0,24008,seq0086,seq0086_g000208,8
1,0,24009,seq0086,seq0086_g000209,8
1,0,24010,seq0086,seq0086_g000210,8
1,0,24011,seq0086,seq0086_g000211,8
1,0,24012,seq0086,seq0086_g000212,8
1,0,24013,seq0086,seq0086_g000213,8
1,0,24014,seq0086,seq0086_g000214,8
1,0,24015,seq0086,seq0086_g000215,8
1,0,24016,seq0086,seq0086_g000216,8
1,0,24017,seq0086,seq0086_g000217,8
1,0,24018,seq0086,seq0086_g000218,8
1,0,24019,seq0086,seq0086_g000219,8
1,0,24020,seq0086,seq0086_g000220,8
1,0,24021,seq0086,seq0086_g000221,8
1,0,24022,seq0086,seq0086_g000222,8
1,0,24023,seq0086,seq0086_g000223,8
1,0,24024,seq0086,seq0086_g000224,8
1,0,24025,seq0086,seq0086_g000225,8
1,0,24026,seq0086,seq0086_g000226,8
1,0,24027,seq0086,seq0086_g000227,8
1,0,24028,seq0086,seq0086_g000228,8
1,0,24029,seq0086,seq0086_g000229,8
1,0,24030,seq0086,seq0086_g000230,8
1,0,24031,seq0086,seq0086_g000231,8
1,0,24032,seq0086,seq0086_g000232,8
1,0,24033,seq0086,seq0086_g000233,8
1,0,24034,seq0086,seq0086_g000234,8
1,0,24035,seq0086,seq0086_g000235,8
1,0,24036,seq0086,seq0086_g000236,8
1,0,24037,seq0086,seq0086_g000237,8
1,0,24038,seq0086,seq0086_g000238,8
1,0,24039,seq0086,seq0086_g000239,8
1,0,24040,seq0086,seq0086_g000240,8
1,0,24041,seq0086,seq0086_g000241,8
1,0,24042,seq0086,seq0086_g000242,8
1,0,24043,seq0086,seq0086_g000243,8
1,0,24044,seq0086,seq0086_g000244,8
1,0,24045,seq0086,seq0086_g000245,8
1,0,24046,seq0086,seq0086_g000246,8
1,0,24047,seq0086,seq0086_g000247,8
1,0,24048,seq0086,seq0086_g000248,8
1,0,24049,seq0086,seq0086_g000249,8
1,0,24050,seq0086,seq0086_g000250,8
1,0,24051,seq0086,seq0086_g000251,8
1,0,24052,seq0086,seq0086_g000252,8
1,0,24053,seq0086,seq0086_g000253,8
1,0,24054,seq0086,seq0086_g000254,8
1,0,24055,seq0086,seq0086_g000255,8
1,0,24056,seq0086,seq0086_g000256,8
1,0,24057,seq0086,seq0086_g000257,8
1,0,24058,seq0086,seq0086_g000258,8
1,0,24059,seq0086,seq0086_g000259,8
1,0,24060,seq0086,seq0086_g000260,8
1,0,24061,seq0086,seq0086_g000261,8
1,0,24062,seq0086,seq0086_g000262,8
1,0,24063,seq0086,seq0086_g000263,8
1,0,24064,seq0086,seq0086_g000264,8
1,0,24065,seq0086,seq0086_g000265,8
1,0,24066,seq0086,seq0086_g000266,8
1,0,24067,seq0086,seq0086_g000267,8
1,0,24068,seq0086,seq0086_g000268,8
1,0,24069,seq0086,seq0086_g000269,8
1,0,24070,seq0086,seq0086_g000270,8
1,0,24071,seq0086,seq0086_g000271,8
1,0,24072,seq0086,seq0086_g000272,8
1,0,24073,seq0086,seq0086_g000273,8
1,0,24074,seq0086,seq0086_g000274,8
1,0,24075,seq0086,seq0086_g000275,8
1,0,24076,seq0086,seq0086_g000276,8
1,0,24077,seq0086,seq0086_g000277,8
1,0,24078,seq0086,seq0086_g000278,8
1,0,24079,seq0086,seq0086_g000279,8
1,0,24080,seq0086,seq0086_g000280,8
1,0,24081,seq0086,seq0086_g000281,8
1,0,24082,seq0086,seq0086_g000282,8
1,0,24083,seq0086,seq0086_g000283,8
1,0,24084,seq0086,seq0086_g000284,8
1,0,24085,seq0086,seq0086_g000285,8
1,0,24086,seq0086,seq0086_g000286,8
1,0,24087,seq0086,seq0086_g000287,8
1,0,24088,seq0086,seq0086_g000288,8
1,0,24089,seq0086,seq0086_g000289,8
1,0,24090,seq0086,seq0086_g000290,8
1,0,24091,seq0086,seq0086_g000291,8
1,0,24092,seq0086,seq0086_g000292,8
1,0,24093,seq0086,seq0086_g000293,8
1,0,24094,seq0086,seq0086_g000294,8
1,0,24095,seq0086,seq0086_g000295,8
1,0,24096,seq0086,seq0086_g000296,8
1,0,24097,seq0086,seq0086_g000297,8
1,0,24098,seq0086,seq0086_g000298,8
1,0,24099,seq0086,seq0086_g000299,8
1,0,24100,seq0086,seq0086_g000300,8
1,0,24101,seq0086,seq0086_g000301,8
1,0,24102,seq0086,seq0086_g000302,8
1,0,24103,seq0086,seq0086_g000303,8
1,0,24104,seq0086,seq0086_g000304,8
1,0,24105,seq0086,seq0086_g000305,8
1,0,24106,seq0086,seq0086_g000306,8
1,0,24107,seq0086,seq0086_g000307,8
1,0,24108,seq0086,seq0086_g000308,8
1,0,24109,seq0086,seq0086_g000309,8
1,0,24110,seq0086,seq0086_g000310,8
1,0,24111,seq0086,seq0086_g000311,8
1,0,24112,seq0086,seq0086_g000312,8
1,0,24113,seq0086,seq0086_g000313,8
1,0,24114,seq0086,seq0086_g000314,8
1,0,24115,seq0086,seq0086_g000315,8
1,0,24116,seq0086,seq0086_g000316,8
1,0,24117,seq0086,seq0086_g000317,8
1,0,24118,seq0086,seq0086_g000318,8
1,0,24119,seq0086,seq0086_g000319,8
1,0,24120,seq0086,seq0086_g000320,8
1,0,24121,seq0086,seq0086_g000321,8
1,0,24122,seq0086,seq0086_g000322,8
1,0,24123,seq0086,seq0086_g000323,8
1,0,24124,seq0086,seq0086_g000324,8
1,0,24125,seq0086,seq0086_g000325,8
1,0,24126,seq0086,seq0086_g000326,8
1,0,24127,seq0086,seq0086_g000327,8
1,0,24128,seq0086,seq0086_g000328,8
1,0,24129,seq0086,seq0086_g000329,8
1,0,24130,seq0086,seq0086_g000330,8
1,0,24131,seq0086,seq0086_g000331,8
1,0,24132,seq0086,seq0086_g000332,8
1,0,24133,seq0086,seq0086_g000333,8
1,0,24134,seq0086,seq0086_g000334,8
1,0,24135,seq0086,seq0086_g000335,8
1,0,24136,seq0086,seq0086_g000336,8
1,0,24137,seq0086,seq0086_g000337,8
1,0,24138,seq0086,seq0086_g000338,8
1,0,24139,seq0086,seq0086_g000339,8
1,0,24140,seq0086,seq0086_g000340,8
1,0,24141,seq0086,seq0086_g000341,8
1,0,24142,seq0086,seq0086_g000342,8
1,0,24143,seq0086,seq0086_g000343,8
1,0,24144,seq0086,seq0086_g000344,8
1,0,24145,seq0086,seq0086_g000345,8
1,0,24146,seq0086,seq0086_g000346,8
1,0,24147,seq0086,seq0086_g000347,8
1,0,24148,seq0086,seq0086_g000348,8
1,0,24149,seq0086,seq0086_g000349,8
1,0,24150,seq0086,seq0086_g000350,8
1,0,24151,seq0086,seq0086_g000351,8
1,0,24152,seq0086,seq0086_g000352,8
1,0,24153,seq0086,seq0086_g000353,8
1,0,24154,seq0086,seq0086_g000354,8
1,0,24155,seq0086,seq0086_g000355,8
1,0,24156,seq0086,seq0086_g000356,8
1,0,24157,seq0086,seq0086_g000357,8
1,0,24158,seq0086,seq0086_g000358,8
1,0,24159,seq0086,seq0086_g000359,8
1,0,24160,seq0086,seq0086_g000360,8
1,0,24161,seq0086,seq0086_g000361,8
1,0,24162,seq0086,seq0086_g000362,8
1,0,24163,seq0086,seq0086_g000363,8
1,0,24164,seq0086,seq0086_g000364,8
1,0,24165,seq0086,seq0086_g000365,8
1,0,24166,seq0086,seq0086_g000366,8
1,0,24167,seq0086,seq0086_g000367,8
1,0,24168,seq0086,seq0086_g000368,8
1,0,24169,seq0086,seq0086_g000369,8
1,0,24170,seq0086,seq0086_g000370,8
1,0,24171,seq0086,seq0086_g000371,8
1,0,24172,seq0086,seq0086_g000372,8
1,0,24173,seq0086,seq0086_g000373,8
1,0,24174,seq0086,seq0086_g000374,8
1,0,24175,seq0086,seq0086_g000375,8
1,0,24176,seq0086,seq0086_g000376,8
1,0,24177,seq0086,seq0086_g000377,8
1,0,24178,seq0086,seq0086_g000378,8
1,0,24179,seq0086,seq0086_g000379,8
1,0,24180,seq0086,seq0086_g000380,8
1,0,24181,seq0086,seq0086_g000381,8
1,0,24182,seq0086,seq0086_g000382,8
1,0,24183,seq0086,seq0086_g000383,8
1,0,24184,seq0086,seq0086_g000384,8
1,0,24185,seq0086,seq0086_g000385,8
1,0,24186,seq0086,seq0086_g000386,8
1,0,24187,seq0086,seq0086_g000387,8
1,0,24188,seq0086,seq0086_g000388,8
1,0,24189,seq0086,seq0086_g000389,8
1,0,24190,seq0086,seq0086_g000390,8
1,0,24191,seq0086,seq0086_g000391,8
1,0,24192,seq0086,seq0086_g000392,8
1,0,24193,seq0086,seq0086_g000393,7
1,0,24194,seq0086,seq0086_g000394,6
1,0,24195,seq0086,seq0086_g000395,5
1,0,24196,seq0086,seq0086_g000396,4
1,0,24197,seq0086,seq0086_g000397,3
1,0,24198,seq0086,seq0086_g000398,2
1,0,24199,seq0086,seq0086_g000399,1
1,0,24200,seq0088,seq0088_g000000,8
1,0,24201,seq0088,seq0088_g000001,8
1,0,24202,seq0088,seq0088_g000002,8
1,0,24203,seq0088,seq0088_g000003,8
1,0,24204,seq0088,seq0088_g000004,8
1,0,24205,seq0088,seq0088_g000005,8
1,0,24206,seq0088,seq0088_g000006,8
1,0,24207,seq0088,seq0088_g000007,8
1,0,24208,seq0088,seq0088_g000008,8
1,0,24209,seq0088,seq0088_g000009,8
1,0,24210,seq0088,seq0088_g000010,8
1,0,24211,seq0088,seq0088_g000011,8
1,0,24212,seq0088,seq0088_g000012,8
1,0,24213,seq0088,seq0088_g000013,8
1,0,24214,seq0088,seq0088_g000014,8
1,0,24215,seq0088,seq0088_g000015,8
1,0,24216,seq0088,seq0088_g000016,8
1,0,24217,seq0088,seq0088_g000017,8
1,0,24218,seq0088,seq0088_g000018,8
1,0,24219,seq0088,seq0088_g000019,8
1,0,24220,seq0088,seq0088_g000020,8
1,0,24221,seq0088,seq0088_g000021,8
1,0,24222,seq0088,seq0088_g000022,8
1,0,24223,seq0088,seq0088_g000023,8
1,0,24224,seq0088,seq0088_g000024,8
1,0,24225,seq0088,seq0088_g000025,8
1,0,24226,seq0088,seq0088_g000026,8
1,0,24227,seq0088,seq0088_g000027,8
1,0,24228,seq0088,seq0088_g000028,8
1,0,24229,seq0088,seq0088_g000029,8
1,0,24230,seq0088,seq0088_g000030,8
1,0,24231,seq0088,seq0088_g000031,8
1,0,24232,seq0088,seq0088_g000032,8
1,0,24233,seq0088,seq0088_g000033,8
1,0,24234,seq0088,seq0088_g000034,8
1,0,24235,seq0088,seq0088_g000035,8
1,0,24236,seq0088,seq0088_g000036,8
1,0,24237,seq0088,seq0088_g000037,8
1,0,24238,seq0088,seq0088_g000038,8
1,0,24239,seq0088,seq0088_g000039,8
1,0,24240,seq0088,seq0088_g000040,8
1,0,24241,seq0088,seq0088_g000041,8
1,0,24242,seq0088,seq0088_g000042,8
1,0,24243,seq0088,seq0088_g000043,8
1,0,24244,seq0088,seq0088_g000044,8
1,0,24245,seq0088,seq0088_g000045,8
1,0,24246,seq0088,seq0088_g000046,8
1,0,24247,seq0088,seq0088_g000047,8
1,0,24248,seq0088,seq0088_g000048,8
1,0,24249,seq0088,seq0088_g000049,8
1,0,24250,seq0088,seq0088_g000050,8
1,0,24251,seq0088,seq0088_g000051,8
1,0,24252,seq0088,seq0088_g000052,8
1,0,24253,seq0088,seq0088_g000053,8
1,0,24254,seq0088,seq0088_g000054,8
1,0,24255,seq0088,seq0088_g000055,8
1,0,24256,seq0088,seq0088_g000056,8
1,0,24257,seq0088,seq0088_g000057,8
1,0,24258,seq0088,seq0088_g000058,8
1,0,24259,seq0088,seq0088_g000059,8
1,0,24260,seq0088,seq0088_g000060,8
1,0,24261,seq0088,seq0088_g000061,8
1,0,24262,seq0088,seq0088_g000062,8
1,0,24263,seq0088,seq0088_g000063,8
1,0,24264,seq0088,seq0088_g000064,8
1,0,24265,seq0088,seq0088_g000065,8
1,0,24266,seq0088,seq0088_g000066,8
1,0,24267,seq0088,seq0088_g000067,8
1,0,24268,seq0088,seq0088_g000068,8
1,0,24269,seq0088,seq0088_g000069,8
1,0,24270,seq0088,seq0088_g000070,8
1,0,24271,seq0088,seq0088_g000071,8
1,0,24272,seq0088,seq0088_g000072,8
1,0,24273,seq0088,seq0088_g000073,8
1,0,24274,seq0088,seq0088_g000074,8
1,0,24275,seq0088,seq0088_g000075,8
1,0,24276,seq0088,seq0088_g000076,8
1,0,24277,seq0088,seq0088_g000077,8
1,0,24278,seq0088,seq0088_g000078,8
1,0,24279,seq0088,seq0088_g000079,8
1,0,24280,seq0088,seq0088_g000080,8
1,0,24281,seq0088,seq0088_g000081,8
1,0,24282,seq0088,seq0088_g000082,8
1,0,24283,seq0088,seq0088_g000083,8
1,0,24284,seq0088,seq0088_g000084,8
1,0,24285,seq0088,seq0088_g000085,8
1,0,24286,seq0088,seq0088_g000086,8
1,0,24287,seq0088,seq0088_g000087,8
1,0,24288,seq0088,seq0088_g000088,8
1,0,24289,seq0088,seq0088_g000089,8
1,0,24290,seq0088,seq0088_g000090,8
1,0,24291,seq0088,seq0088_g000091,8
1,0,24292,seq0088,seq0088_g000092,8
1,0,24293,seq0088,seq0088_g000093,8
1,0,24294,seq0088,seq0088_g000094,8
1,0,24295,seq0088,seq0088_g000095,8
1,0,24296,seq0088,seq0088_g000096,8
1,0,24297,seq0088,seq0088_g000097,8
1,0,24298,seq0088,seq0088_g000098,8
1,0,24299,seq0088,seq0088_g000099,8
1,0,24300,seq0088,seq0088_g000100,8
1,0,24301,seq0088,seq0088_g000101,8
1,0,24302,seq0088,seq0088_g000102,8
1,0,24303,seq0088,seq0088_g000103,8
1,0,24304,seq0088,seq0088_g000104,8
1,0,24305,seq0088,seq0088_g000105,8
1,0,24306,seq0088,seq0088_g000106,8
1,0,24307,seq0088,seq0088_g000107,8
1,0,24308,seq0088,seq0088_g000108,8
1,0,24309,seq0088,seq0088_g000109,8
1,0,24310,seq0088,seq0088_g000110,8
1,0,24311,seq0088,seq0088_g000111,8
1,0,24312,seq0088,seq0088_g000112,8
1,0,24313,seq0088,seq0088_g000113,8
1,0,24314,seq0088,seq0088_g000114,8
1,0,24315,seq0088,seq0088_g000115,8
1,0,24316,seq0088,seq0088_g000116,8
1,0,24317,seq0088,seq0088_g000117,8
1,0,24318,seq0088,seq0088_g000118,8
1,0,24319,seq0088,seq0088_g000119,8
1,0,24320,seq0088,seq0088_g000120,8
1,0,24321,seq0088,seq0088_g000121,8
1,0,24322,seq0088,seq0088_g000122,8
1,0,24323,seq0088,seq0088_g000123,8
1,0,24324,seq0088,seq0088_g000124,8
1,0,24325,seq0088,seq0088_g000125,8
1,0,24326,seq0088,seq0088_g000126,8
1,0,24327,seq0088,seq0088_g000127,8
1,0,24328,seq0088,seq0088_g000128,8
1,0,24329,seq0088,seq0088_g000129,8
1,0,24330,seq0088,seq0088_g000130,8
1,0,24331,seq0088,seq0088_g000131,8
1,0,24332,seq0088,seq0088_g000132,8
1,0,24333,seq0088,seq0088_g000133,8
1,0,24334,seq0088,seq0088_g000134,8
1,0,24335,seq0088,seq0088_g000135,8
1,0,24336,seq0088,seq0088_g000136,8
1,0,24337,seq0088,seq0088_g000137,8
1,0,24338,seq0088,seq0088_g000138,8
1,0,24339,seq0088,seq0088_g000139,8
1,0,24340,seq0088,seq0088_g000140,8
1,0,24341,seq0088,seq0088_g000141,8
1,0,24342,seq0088,seq0088_g000142,8
1,0,24343,seq0088,seq0088_g000143,8
1,0,24344,seq0088,seq0088_g000144,8
1,0,24345,seq0088,seq0088_g000145,8
1,0,24346,seq0088,seq0088_g000146,8
1,0,24347,seq0088,seq0088_g000147,8
1,0,24348,seq0088,seq0088_g000148,8
1,0,24349,seq0088,seq0088_g000149,8
1,0,24350,seq0088,seq0088_g000150,8
1,0,24351,seq0088,seq0088_g000151,8
1,0,24352,seq0088,seq0088_g000152,8
1,0,24353,seq0088,seq0088_g000153,8
1,0,24354,seq0088,seq0088_g000154,8
1,0,24355,seq0088,seq0088_g000155,8
1,0,24356,seq0088,seq0088_g000156,8
1,0,24357,seq0088,seq0088_g000157,8
1,0,24358,seq0088,seq0088_g000158,8
1,0,24359,seq0088,seq0088_g000159,8
1,0,24360,seq0088,seq0088_g000160,8
1,0,24361,seq0088,seq0088_g000161,8
1,0,24362,seq0088,seq0088_g000162,8
1,0,24363,seq0088,seq0088_g000163,8
1,0,24364,seq0088,seq0088_g000164,8
1,0,24365,seq0088,seq0088_g000165,8
1,0,24366,seq0088,seq0088_g000166,8
1,0,24367,seq0088,seq0088_g000167,8
1,0,24368,seq0088,seq0088_g000168,8
1,0,24369,seq0088,seq0088_g000169,8
1,0,24370,seq0088,seq0088_g000170,8
1,0,24371,seq0088,seq0088_g000171,8
1,0,24372,seq0088,seq0088_g000172,8
1,0,24373,seq0088,seq0088_g000173,8
1,0,24374,seq0088,seq0088_g000174,8
1,0,24375,seq0088,seq0088_g000175,8
1,0,24376,seq0088,seq0088_g000176,8
1,0,24377,seq0088,seq0088_g000177,8
1,0,24378,seq0088,seq0088_g000178,8
1,0,24379,seq0088,seq0088_g000179,8
1,0,24380,seq0088,seq0088_g000180,8
1,0,24381,seq0088,seq0088_g000181,8
1,0,24382,seq0088,seq0088_g000182,8
1,0,24383,seq0088,seq0088_g000183,8
1,0,24384,seq0088,seq0088_g000184,8
1,0,24385,seq0088,seq0088_g000185,8
1,0,24386,seq0088,seq0088_g000186,8
1,0,24387,seq0088,seq0088_g000187,8
1,0,24388,seq0088,seq0088_g000188,8
1,0,24389,seq0088,seq0088_g000189,8
1,0,24390,seq0088,seq0088_g000190,8
1,0,24391,seq0088,seq0088_g000191,8
1,0,24392,seq0088,seq0088_g000192,8
1,0,24393,seq0088,seq0088_g000193,8
1,0,24394,seq0088,seq0088_g000194,8
1,0,24395,seq0088,seq0088_g000195,8
1,0,24396,seq0088,seq0088_g000196,8
1,0,24397,seq0088,seq0088_g000197,8
1,0,24398,seq0088,seq0088_g000198,8
1,0,24399,seq0088,seq0088_g000199,8
1,0,24400,seq0088,seq0088_g000200,8
1,0,24401,seq0088,seq0088_g000201,8
1,0,24402,seq0088,seq0088_g000202,8
1,0,24403,seq0088,seq0088_g000203,8
1,0,24404,seq0088,seq0088_g000204,8
1,0,24405,seq0088,seq0088_g000205,8
1,0,24406,seq0088,seq0088_g000206,8
1,0,24407,seq0088,seq0088_g000207,8
1,0,24408,seq0088,seq0088_g000208,8
1,0,24409,seq0088,seq0088_g000209,8
1,0,24410,seq0088,seq0088_g000210,8
1,0,24411,seq0088,seq0088_g000211,8
1,0,24412,seq0088,seq0088_g000212,8
1,0,24413,seq0088,seq0088_g000213,8
1,0,24414,seq0088,seq0088_g000214,8
1,0,24415,seq0088,seq0088_g000215,8
1,0,24416,seq0088,seq0088_g000216,8
1,0,24417,seq0088,seq0088_g000217,8
1,0,24418,seq0088,seq0088_g000218,8
1,0,24419,seq0088,seq0088_g000219,8
1,0,24420,seq0088,seq0088_g000220,8
1,0,24421,seq0088,seq0088_g000221,8
1,0,24422,seq0088,seq0088_g000222,8
1,0,24423,seq0088,seq0088_g000223,8
